casward2001,ONS,greenspace_pc
40UCHD,40UC,92.28136
40UCHE,40UC,93.0951
40UCHF,40UC,82.06081
40UCHG,40UC,87.72311
40UCHH,40UC,94.37457
40UCHJ,40UC,93.62934
40UCHK,40UC,88.70595
40UDJP,40UD,95.11003
40UDJQ,40UD,94.64236
40UDJR,40UD,92.384
40UDJS,40UD,69.81138
40UDJT,40UD,95.10104
40UDJU,40UD,93.99735
40UDJW,40UD,93.3136
40UDJX,40UD,64.43867
40UDJY,40UD,28.13195
40UDJZ,40UD,50.09854
40UDKA,40UD,31.9401
40UDKB,40UD,41.5099
40UDKC,40UD,92.13311
40UDKD,40UD,83.85339
40UDKE,40UD,92.18085
40UDKF,40UD,93.44746
40UDKG,40UD,94.76848
40UDKH,40UD,84.67709
40UDKJ,40UD,93.28798
40UDKK,40UD,91.34361
40UDKL,40UD,87.7264
40UDKM,40UD,92.67328
40UDKN,40UD,90.01096
40UDKP,40UD,93.05902
40UDKQ,40UD,95.08482
40UDKR,40UD,94.28478
40UDKS,40UD,94.30526
40UDKT,40UD,92.17875
40UDKU,40UD,92.35493
40UDKW,40UD,94.79716
40UDKX,40UD,95.10185
40UDKY,40UD,91.99281
40UDKZ,40UD,85.49479
40UDLA,40UD,93.59996
40UDLB,40UD,19.37821
40UDLC,40UD,37.81326
40UDLD,40UD,44.92118
40UDLE,40UD,19.62379
40UDLF,40UD,79.86663
40UEGH,40UE,79.30574
40UEGJ,40UE,90.85797
40UEGK,40UE,94.02266
40UEGL,40UE,94.84181
40UEGM,40UE,19.94478
40UEGN,40UE,94.27031
40UEGP,40UE,94.77254
40UEGQ,40UE,93.98524
40UEGR,40UE,95.11055
40UEGS,40UE,85.43675
40UEGT,40UE,92.69299
40UEGU,40UE,89.11488
40UEGW,40UE,95.10674
40UEGX,40UE,18.97789
40UEGY,40UE,19.96079
40UEGZ,40UE,25.8639
40UEHA,40UE,21.08406
40UEHB,40UE,44.39352
40UEHC,40UE,19.98043
40UEHD,40UE,40.07247
40UEHE,40UE,28.80357
40UEHF,40UE,89.7398
40UEHG,40UE,66.50768
40UEHH,40UE,61.73447
40UEHJ,40UE,72.90449
40UEHK,40UE,84.87171
40UEHL,40UE,94.36147
40UFFW,40UF,65.46901
40UFFX,40UF,26.78196
40UFFY,40UF,95.1644
40UFFZ,40UF,94.36422
40UFGA,40UF,90.38666
40UFGB,40UF,95.15249
40UFGC,40UF,94.08432
40UFGD,40UF,75.31446
40UFGE,40UF,95.18526
40UFGF,40UF,42.86769
40UFGG,40UF,75.88792
40UFGH,40UF,93.6668
40UFGJ,40UF,93.46558
40UFGK,40UF,84.76818
40UFGL,40UF,93.95857
40UFGM,40UF,51.54787
40UFGN,40UF,91.26093
40UFGP,40UF,83.33054
41UBFR,41UB,61.34519
41UBFS,41UB,32.29617
41UBFT,41UB,19.02876
41UBFU,41UB,39.35768
41UBFW,41UB,29.25214
41UBFX,41UB,89.77686
41UBFY,41UB,58.62351
41UBFZ,41UB,36.22983
41UBGA,41UB,54.34889
41UBGB,41UB,66.70253
41UBGC,41UB,76.08217
41UBGD,41UB,39.88273
41UBGE,41UB,81.47922
41UBGF,41UB,73.24938
41UBGG,41UB,32.92809
41UCGC,41UC,95.14288
41UCGD,41UC,32.19588
41UCGE,41UC,92.96301
41UCGF,41UC,68.61894
41UCGG,41UC,49.10495
41UCGH,41UC,71.83408
41UCGJ,41UC,89.98535
41UCGK,41UC,94.6018
41UCGL,41UC,33.11091
41UCGM,41UC,74.50024
41UCGN,41UC,22.50257
41UCGP,41UC,87.19035
41UCGQ,41UC,82.05097
41UCGR,41UC,55.14381
41UCGS,41UC,25.8239
41UCGT,41UC,59.28484
41UCGU,41UC,76.5454
41UCGW,41UC,90.64856
41UCGX,41UC,92.12638
41UCGY,41UC,30.30268
41UCGZ,41UC,94.3622
41UDGE,41UD,18.07916
41UDGF,41UD,86.56632
41UDGG,41UD,71.38281
41UDGH,41UD,36.18136
41UDGJ,41UD,36.80419
41UDGK,41UD,91.19954
41UDGL,41UD,18.69491
41UDGM,41UD,59.98391
41UDGN,41UD,48.42512
41UDGP,41UD,61.69654
41UDGQ,41UD,95.11239
41UDGR,41UD,31.1045
41UDGS,41UD,77.27335
41UDGT,41UD,90.07231
41UDGU,41UD,81.48503
41UDGW,41UD,93.7957
41UDGX,41UD,67.22074
41UDGY,41UD,65.44022
41UDGZ,41UD,94.09962
41UDHA,41UD,94.91528
41UDHB,41UD,65.63907
41UDHC,41UD,92.15595
41UDHD,41UD,94.9751
41UDHE,41UD,32.30742
41UDHF,41UD,17.13229
41UDHG,41UD,91.5065
41UEGA,41UE,89.35808
41UEGB,41UE,69.23297
41UEGC,41UE,43.84597
41UEGD,41UE,61.82496
41UEGE,41UE,60.97662
41UEGF,41UE,33.56565
41UEGG,41UE,91.42725
41UEGH,41UE,55.05107
41UEGJ,41UE,90.49114
41UEGK,41UE,46.58039
41UEGL,41UE,49.67183
41UEGM,41UE,94.08047
41UEGN,41UE,92.62448
41UEGP,41UE,19.9361
41UEGQ,41UE,85.39166
41UEGR,41UE,16.95819
41UEGS,41UE,63.18642
41UEGT,41UE,42.36023
41UEGU,41UE,55.51201
41UEGW,41UE,77.90881
41UEGX,41UE,53.98793
41UEGY,41UE,21.78962
41UEGZ,41UE,29.64695
41UEHA,41UE,35.43196
41UFHM,41UF,82.84921
41UFHN,41UF,91.02388
41UFHP,41UF,87.49014
41UFHQ,41UF,37.28638
41UFHR,41UF,76.84577
41UFHS,41UF,78.39046
41UFHT,41UF,88.44749
41UFHU,41UF,83.47732
41UFHW,41UF,70.44122
41UFHX,41UF,45.38422
41UFHY,41UF,89.44978
41UFHZ,41UF,82.30186
41UFJA,41UF,89.87546
41UFJB,41UF,91.45448
41UFJC,41UF,92.31289
41UFJD,41UF,88.36882
41UFJE,41UF,93.07398
41UFJF,41UF,92.58742
41UFJG,41UF,43.79278
41UFJH,41UF,17.90867
41UFJJ,41UF,90.86535
41UFJK,41UF,92.09521
41UFJL,41UF,83.86031
41UFJM,41UF,59.69918
41UFJN,41UF,41.77071
41UGGH,41UG,92.76756
41UGGJ,41UG,39.61736
41UGGK,41UG,93.54922
41UGGL,41UG,95.1366
41UGGM,41UG,54.14046
41UGGN,41UG,19.89126
41UGGP,41UG,94.6795
41UGGQ,41UG,44.23896
41UGGR,41UG,86.961
41UGGS,41UG,92.94069
41UGGT,41UG,89.12222
41UGGU,41UG,24.45498
41UGGW,41UG,28.43876
41UGGX,41UG,27.53251
41UGGY,41UG,28.23498
41UGGZ,41UG,90.91448
41UGHA,41UG,93.36022
41UGHB,41UG,66.81393
41UGHC,41UG,57.7224
41UGHD,41UG,55.12886
41UGHE,41UG,94.64083
41UGHF,41UG,71.40214
41UGHG,41UG,92.21243
41UGHH,41UG,68.81787
41UGHJ,41UG,56.04476
41UGHK,41UG,41.35178
41UHGF,41UH,89.61778
41UHGG,41UH,91.55924
41UHGH,41UH,43.63621
41UHGJ,41UH,88.31916
41UHGK,41UH,86.86224
41UHGL,41UH,84.64921
41UHGM,41UH,74.89584
41UHGN,41UH,86.89157
41UHGP,41UH,94.59357
41UHGQ,41UH,63.23138
41UHGR,41UH,87.85425
41UHGS,41UH,86.17734
41UHGT,41UH,81.842
41UHGU,41UH,92.80186
41UHGW,41UH,90.93485
41UHGX,41UH,94.09969
41UHGY,41UH,94.21867
41UHGZ,41UH,77.24885
41UHHA,41UH,93.39816
41UHHB,41UH,93.38106
41UHHC,41UH,95.13029
41UHHD,41UH,76.94306
41UHHE,41UH,73.99368
41UHHF,41UH,65.38548
41UHHG,41UH,62.9995
41UHHH,41UH,95.16537
41UHHJ,41UH,83.6999
41UKFL,41UK,54.145
41UKFM,41UK,38.16792
41UKFN,41UK,28.0246
41UKFP,41UK,58.30607
41UKFQ,41UK,28.2715
41UKFR,41UK,40.17014
41UKFS,41UK,70.81818
41UKFT,41UK,31.9529
41UKFU,41UK,42.67648
41UKFW,41UK,40.5913
42UBGH,42UB,84.96931
42UBGJ,42UB,86.99316
42UBGK,42UB,95.10014
42UBGL,42UB,93.31525
42UBGM,42UB,92.07019
42UBGN,42UB,93.806
42UBGP,42UB,95.13097
42UBGQ,42UB,92.8306
42UBGR,42UB,90.84545
42UBGS,42UB,30.06333
42UBGT,42UB,85.09578
42UBGU,42UB,89.21152
42UBGW,42UB,87.03084
42UBGX,42UB,82.85045
42UBGY,42UB,92.67062
42UBGZ,42UB,91.88072
42UBHA,42UB,92.84207
42UBHB,42UB,94.71376
42UBHC,42UB,91.75724
42UBHD,42UB,92.19808
42UBHE,42UB,95.14322
42UBHF,42UB,67.56113
42UBHG,42UB,94.92205
42UBHH,42UB,40.5118
42UBHJ,42UB,54.10163
42UBHK,42UB,78.41476
42UBHL,42UB,93.59348
42UCFR,42UC,53.06956
42UCFS,42UC,91.83513
42UCFT,42UC,90.14886
42UCFU,42UC,90.26633
42UCFW,42UC,92.28815
42UCFX,42UC,47.64648
42UCFY,42UC,94.90685
42UCFZ,42UC,89.62029
42UCGA,42UC,93.66633
42UCGB,42UC,87.17212
42UCGC,42UC,92.61631
42UCGD,42UC,61.66833
42UCGE,42UC,68.7394
42UCGF,42UC,94.20045
42UDFS,42UD,19.79772
42UDFT,42UD,27.2216
42UDFU,42UD,27.80867
42UDFW,42UD,22.28493
42UDFX,42UD,47.38248
42UDFY,42UD,33.72467
42UDFZ,42UD,40.85044
42UDGA,42UD,51.6228
42UDGB,42UD,44.04463
42UDGC,42UD,18.73415
42UDGD,42UD,61.39512
42UDGE,42UD,19.66593
42UDGF,42UD,45.57747
42UDGG,42UD,17.83313
42UDGH,42UD,40.54559
42UDGJ,42UD,65.17986
42UEGM,42UE,94.10632
42UEGN,42UE,94.67906
42UEGP,42UE,94.55516
42UEGQ,42UE,87.45163
42UEGR,42UE,91.03986
42UEGS,42UE,93.82794
42UEGT,42UE,91.95146
42UEGU,42UE,90.29644
42UEGW,42UE,93.78103
42UEGX,42UE,94.79253
42UEGY,42UE,93.2744
42UEGZ,42UE,93.66608
42UEHA,42UE,95.14307
42UEHB,42UE,95.1046
42UEHC,42UE,81.83816
42UEHD,42UE,93.76579
42UEHE,42UE,92.28745
42UEHF,42UE,95.11522
42UEHG,42UE,94.51756
42UEHH,42UE,91.35068
42UEHJ,42UE,39.07877
42UEHK,42UE,65.94173
42UEHL,42UE,55.61592
42UEHM,42UE,93.44838
42UEHN,42UE,93.60615
42UEHP,42UE,95.11416
42UEHQ,42UE,91.14783
42UEHR,42UE,95.13218
42UEHS,42UE,87.86027
42UEHT,42UE,95.14765
42UFGL,42UF,32.27163
42UFGM,42UF,94.10057
42UFGN,42UF,94.23209
42UFGP,42UF,92.86486
42UFGQ,42UF,95.14285
42UFGR,42UF,95.1144
42UFGS,42UF,88.83652
42UFGT,42UF,63.65028
42UFGU,42UF,88.0863
42UFGW,42UF,90.25244
42UFGX,42UF,43.75865
42UFGY,42UF,47.00586
42UFGZ,42UF,67.76221
42UFHA,42UF,58.43657
42UFHB,42UF,91.29074
42UFHC,42UF,94.44201
42UFHD,42UF,91.91257
42UFHE,42UF,91.30036
42UFHF,42UF,21.76843
42UFHG,42UF,56.41984
42UFHH,42UF,29.22581
42UFHJ,42UF,93.32921
42UFHK,42UF,93.73297
42UFHL,42UF,23.40359
42UFHM,42UF,94.72691
42UFHN,42UF,28.61796
42UFHP,42UF,63.28308
42UFHQ,42UF,93.01134
42UFHR,42UF,37.52087
42UFHS,42UF,95.1358
42UFHT,42UF,94.43323
42UGGW,42UG,81.11955
42UGGX,42UG,95.13388
42UGGY,42UG,54.96754
42UGGZ,42UG,69.03246
42UGHA,42UG,72.58333
42UGHB,42UG,28.28666
42UGHC,42UG,20.21213
42UGHD,42UG,40.68269
42UGHE,42UG,93.8185
42UGHF,42UG,93.49121
42UGHG,42UG,94.43122
42UGHH,42UG,93.13715
42UGHJ,42UG,68.37066
42UGHK,42UG,44.24666
42UGHL,42UG,64.92896
42UGHM,42UG,89.19843
42UGHN,42UG,63.65507
42UGHP,42UG,89.16891
42UGHQ,42UG,89.74471
42UGHR,42UG,85.31123
42UGHS,42UG,95.10909
42UGHT,42UG,94.61951
42UGHU,42UG,88.2886
42UGHW,42UG,57.2844
42UGHX,42UG,69.08746
42UGHY,42UG,93.46264
42UGHZ,42UG,36.43113
42UGJA,42UG,93.49159
42UGJB,42UG,88.46471
42UGJC,42UG,85.26008
42UGJD,42UG,93.10806
42UGJE,42UG,83.83654
42UGJF,42UG,95.09179
42UGJG,42UG,94.27918
42UHFY,42UH,69.04535
42UHFZ,42UH,53.19311
42UHGA,42UH,93.66228
42UHGB,42UH,82.04683
42UHGC,42UH,44.48265
42UHGD,42UH,80.60643
42UHGE,42UH,78.7554
42UHGF,42UH,69.11551
42UHGG,42UH,32.38121
42UHGH,42UH,83.48886
42UHGJ,42UH,30.8017
42UHGK,42UH,92.53075
42UHGL,42UH,31.8996
42UHGM,42UH,67.68282
42UHGN,42UH,27.85774
42UHGP,42UH,33.03154
42UHGQ,42UH,41.27141
42UHGR,42UH,84.8492
42UHGS,42UH,94.89976
42UHGT,42UH,93.9678
42UHGU,42UH,25.69599
42UHGW,42UH,91.24111
42UHGX,42UH,94.22916
43UBFZ,43UB,61.674
43UBGA,43UB,77.43731
43UBGB,43UB,65.43968
43UBGC,43UB,60.94368
43UBGD,43UB,52.85683
43UBGE,43UB,67.344
43UBGF,43UB,54.98015
43UBGG,43UB,37.35772
43UBGH,43UB,38.50158
43UBGJ,43UB,29.22777
43UBGK,43UB,18.46663
43UBGL,43UB,34.0787
43UBGM,43UB,72.10114
43UBGN,43UB,50.62419
43UBGP,43UB,28.56527
43UBGQ,43UB,59.9457
43UBGR,43UB,20.87993
43UBGS,43UB,46.95963
43UBGT,43UB,20.34781
43UBGU,43UB,45.28818
43UBGW,43UB,61.39697
43UBGX,43UB,49.6861
43UCFP,43UC,26.3894
43UCFQ,43UC,44.26778
43UCFR,43UC,53.64485
43UCFS,43UC,32.07286
43UCFT,43UC,24.20825
43UCFU,43UC,27.5423
43UCFW,43UC,59.78674
43UCFX,43UC,44.80182
43UCFY,43UC,66.35774
43UCFZ,43UC,19.94184
43UCGA,43UC,19.4174
43UCGB,43UC,34.10532
43UCGC,43UC,64.83421
43UDFY,43UD,58.96281
43UDFZ,43UD,48.02451
43UDGA,43UD,57.47002
43UDGB,43UD,47.05009
43UDGC,43UD,42.9348
43UDGD,43UD,83.57224
43UDGE,43UD,86.47798
43UDGF,43UD,45.54656
43UDGG,43UD,74.2213
43UDGH,43UD,91.97803
43UDGJ,43UD,53.18102
43UDGK,43UD,93.38169
43UDGL,43UD,42.4718
43UDGM,43UD,92.30429
43UDGN,43UD,93.47757
43UDGP,43UD,78.03896
43UDGQ,43UD,92.41017
43UDGR,43UD,50.01132
43UDGS,43UD,18.33369
43UDGT,43UD,90.52339
43UDGU,43UD,18.26529
43UDGW,43UD,86.72775
43UEGA,43UE,79.09637
43UEGB,43UE,68.53757
43UEGC,43UE,26.86803
43UEGD,43UE,84.97382
43UEGE,43UE,58.51882
43UEGF,43UE,69.87916
43UEGG,43UE,83.96815
43UEGH,43UE,87.74691
43UEGJ,43UE,92.32073
43UEGK,43UE,90.0559
43UEGL,43UE,64.14533
43UEGM,43UE,53.80883
43UEGN,43UE,65.84412
43UEGP,43UE,79.19135
43UEGQ,43UE,87.40221
43UEGR,43UE,68.81922
43UEGS,43UE,65.03093
43UEGT,43UE,94.75317
43UEGU,43UE,78.22449
43UEGW,43UE,92.27462
43UEGX,43UE,86.31911
43UFFU,43UF,57.86694
43UFFW,43UF,83.4966
43UFFX,43UF,70.63542
43UFFY,43UF,30.99247
43UFFZ,43UF,80.31695
43UFGA,43UF,54.11145
43UFGB,43UF,74.77
43UFGC,43UF,31.63274
43UFGD,43UF,79.03336
43UFGE,43UF,37.30783
43UFGF,43UF,22.44806
43UFGG,43UF,51.88373
43UFGH,43UF,22.68757
43UFGJ,43UF,68.37606
43UFGK,43UF,64.80066
43UFGL,43UF,90.73746
43UFGM,43UF,76.06941
43UFGN,43UF,77.29391
43UFGP,43UF,31.26501
43UGFQ,43UG,49.82081
43UGFR,43UG,58.63988
43UGFS,43UG,59.88102
43UGFT,43UG,64.82758
43UGFU,43UG,59.71582
43UGFW,43UG,29.32666
43UGFX,43UG,58.4186
43UGFY,43UG,54.03577
43UGFZ,43UG,82.58009
43UGGA,43UG,77.3119
43UGGB,43UG,61.97823
43UGGC,43UG,62.35521
43UGGD,43UG,65.41338
43UGGE,43UG,44.21437
43UHFS,43UH,20.16566
43UHFT,43UH,37.81567
43UHFU,43UH,27.93758
43UHFW,43UH,34.89288
43UHFX,43UH,51.65822
43UHFY,43UH,44.11881
43UHFZ,43UH,41.75021
43UHGA,43UH,64.36596
43UHGB,43UH,54.83603
43UHGC,43UH,20.58863
43UHGD,43UH,40.14157
43UHGE,43UH,39.65376
43UHGF,43UH,40.35637
43UJFS,43UJ,78.37379
43UJFT,43UJ,58.90776
43UJFU,43UJ,85.59895
43UJFW,43UJ,22.87591
43UJFX,43UJ,32.88467
43UJFY,43UJ,23.6849
43UJFZ,43UJ,60.21223
43UJGA,43UJ,72.33115
43UJGB,43UJ,69.32504
43UJGC,43UJ,27.45935
43UJGD,43UJ,42.25291
43UJGE,43UJ,23.23098
43UJGF,43UJ,56.38347
43UJGG,43UJ,23.13945
43UJGH,43UJ,84.04695
43UJGJ,43UJ,81.18192
43UKFY,43UK,88.56566
43UKFZ,43UK,91.17479
43UKGA,43UK,75.53706
43UKGB,43UK,88.43752
43UKGC,43UK,78.62604
43UKGD,43UK,88.04606
43UKGE,43UK,76.48573
43UKGF,43UK,85.62971
43UKGG,43UK,90.50557
43UKGH,43UK,85.53651
43UKGJ,43UK,79.45448
43UKGK,43UK,40.74874
43UKGL,43UK,40.37685
43UKGM,43UK,88.00513
43UKGN,43UK,49.27958
43UKGP,43UK,86.53506
43UKGQ,43UK,57.47147
43UKGR,43UK,46.74651
43UKGS,43UK,60.54042
43UKGT,43UK,76.79667
43ULGF,43UL,92.64322
43ULGG,43UL,89.24209
43ULGH,43UL,92.02908
43ULGJ,43UL,93.30741
43ULGK,43UL,69.86531
43ULGL,43UL,85.03736
43ULGM,43UL,92.11359
43ULGN,43UL,91.91035
43ULGP,43UL,69.1553
43ULGQ,43UL,86.82638
43ULGR,43UL,25.30748
43ULGS,43UL,39.09791
43ULGT,43UL,50.98172
43ULGU,43UL,22.25982
43ULGW,43UL,72.52512
43ULGX,43UL,66.72296
43ULGY,43UL,61.54242
43ULGZ,43UL,91.12554
43ULHA,43UL,34.50193
43ULHB,43UL,60.81134
43ULHC,43UL,45.04531
43ULHD,43UL,57.25978
43ULHE,43UL,42.72344
43ULHF,43UL,78.70856
43ULHG,43UL,82.75856
43ULHH,43UL,68.35131
43ULHJ,43UL,82.19398
43ULHK,43UL,91.13324
43ULHL,43UL,89.02139
43UMFS,43UM,77.69364
43UMFT,43UM,55.89108
43UMFU,43UM,20.02111
43UMFW,43UM,21.37088
43UMFX,43UM,23.10797
43UMFY,43UM,72.21995
43UMFZ,43UM,64.48601
43UMGA,43UM,49.96872
43UMGB,43UM,62.41894
43UMGC,43UM,19.47056
43UMGD,43UM,85.17122
43UMGE,43UM,41.24477
43UMGF,43UM,20.31259
43UMGG,43UM,79.70518
43UMGH,43UM,64.68253
43UMGJ,43UM,46.70237
43UMGK,43UM,54.45277
44UBFW,44UB,93.62306
44UBFX,44UB,32.55524
44UBFY,44UB,52.52484
44UBFZ,44UB,78.65513
44UBGA,44UB,91.49722
44UBGB,44UB,75.02484
44UBGC,44UB,82.10087
44UBGD,44UB,85.45782
44UBGE,44UB,86.50881
44UBGF,44UB,91.8251
44UBGG,44UB,88.55145
44UBGH,44UB,90.76659
44UBGJ,44UB,60.54397
44UBGK,44UB,92.42585
44UBGL,44UB,85.70469
44UBGM,44UB,82.26099
44UBGN,44UB,50.5825
44UCFR,44UC,20.73723
44UCFS,44UC,78.92464
44UCFT,44UC,26.29786
44UCFU,44UC,19.09639
44UCFW,44UC,24.50569
44UCFX,44UC,85.58495
44UCFY,44UC,40.0599
44UCFZ,44UC,59.00688
44UCGA,44UC,65.622
44UCGB,44UC,64.66195
44UCGC,44UC,47.13411
44UCGD,44UC,52.6654
44UCGE,44UC,57.9731
44UCGF,44UC,71.86991
44UCGG,44UC,74.75852
44UCGH,44UC,46.37811
44UCGJ,44UC,67.84422
44UDFZ,44UD,65.12035
44UDGA,44UD,91.97473
44UDGB,44UD,41.1311
44UDGC,44UD,26.08607
44UDGD,44UD,27.65882
44UDGE,44UD,46.24079
44UDGF,44UD,69.61393
44UDGG,44UD,90.60271
44UDGH,44UD,87.95164
44UDGJ,44UD,32.36838
44UDGK,44UD,93.54007
44UDGL,44UD,67.1512
44UDGM,44UD,90.8913
44UDGN,44UD,95.15278
44UDGP,44UD,45.38105
44UDGQ,44UD,48.15943
44UDGR,44UD,19.49331
44UDGS,44UD,65.18832
44UDGT,44UD,82.46755
44UDGU,44UD,93.94518
44UEGN,44UE,88.42139
44UEGP,44UE,94.20331
44UEGQ,44UE,94.96002
44UEGR,44UE,92.21297
44UEGS,44UE,93.94981
44UEGT,44UE,91.66399
44UEGU,44UE,92.58203
44UEGW,44UE,93.95316
44UEGX,44UE,94.19483
44UEGY,44UE,92.40127
44UEGZ,44UE,92.14476
44UEHA,44UE,90.72733
44UEHB,44UE,92.44043
44UEHC,44UE,94.9089
44UEHD,44UE,91.55711
44UEHE,44UE,91.87016
44UEHF,44UE,94.51991
44UEHG,44UE,79.1017
44UEHH,44UE,94.07504
44UEHJ,44UE,85.41846
44UEHK,44UE,94.67693
44UEHL,44UE,87.19595
44UEHM,44UE,66.80683
44UEHN,44UE,47.01387
44UEHP,44UE,26.54879
44UEHQ,44UE,81.85308
44UEHR,44UE,92.67331
44UEHS,44UE,94.65406
44UEHT,44UE,94.0649
44UEHU,44UE,91.19355
44UEHW,44UE,89.4835
44UFFX,44UF,87.44878
44UFFY,44UF,92.69058
44UFFZ,44UF,22.20653
44UFGA,44UF,94.38398
44UFGB,44UF,61.77418
44UFGC,44UF,18.69326
44UFGD,44UF,91.58846
44UFGE,44UF,94.30029
44UFGF,44UF,91.18591
44UFGG,44UF,19.37258
44UFGH,44UF,33.61351
44UFGJ,44UF,54.81232
44UFGK,44UF,93.11831
44UFGL,44UF,68.472
44UFGM,44UF,85.59803
44UFGN,44UF,57.93434
44UFGP,44UF,62.54925
44UFGQ,44UF,67.53742
44UFGR,44UF,62.8275
44UFGS,44UF,22.08526
45UBFQ,45UB,78.78297
45UBFR,45UB,26.24474
45UBFS,45UB,69.48293
45UBFT,45UB,30.78819
45UBFU,45UB,82.13063
45UBFW,45UB,83.09984
45UBFX,45UB,23.1721
45UBFY,45UB,59.16937
45UBFZ,45UB,86.38426
45UBGA,45UB,20.37067
45UBGB,45UB,20.78667
45UBGC,45UB,16.48101
45UBGD,45UB,24.91969
45UBGE,45UB,38.18538
45UCGE,45UC,21.81168
45UCGF,45UC,20.98137
45UCGG,45UC,85.74879
45UCGH,45UC,90.74431
45UCGJ,45UC,84.98479
45UCGK,45UC,18.99643
45UCGL,45UC,77.44015
45UCGM,45UC,33.65208
45UCGN,45UC,41.884
45UCGP,45UC,60.6449
45UCGQ,45UC,46.4523
45UCGR,45UC,56.30017
45UCGS,45UC,92.74361
45UCGT,45UC,21.99288
45UCGU,45UC,34.19188
45UCGW,45UC,18.14246
45UCGX,45UC,64.75841
45UCGY,45UC,17.87358
45UCGZ,45UC,82.00269
45UCHA,45UC,17.92415
45UCHB,45UC,41.18273
45UCHC,45UC,21.14742
45UCHD,45UC,21.63575
45UCHE,45UC,93.66078
45UCHF,45UC,69.07133
45UCHG,45UC,88.62947
45UDGM,45UD,81.95915
45UDGN,45UD,94.93712
45UDGP,45UD,93.91098
45UDGQ,45UD,31.71461
45UDGR,45UD,42.89571
45UDGS,45UD,28.14717
45UDGT,45UD,64.57648
45UDGU,45UD,89.33429
45UDGW,45UD,91.40571
45UDGX,45UD,81.43988
45UDGY,45UD,91.45576
45UDGZ,45UD,82.50091
45UDHA,45UD,95.12759
45UDHB,45UD,95.14656
45UDHC,45UD,88.97461
45UDHD,45UD,61.29823
45UDHE,45UD,88.98765
45UDHF,45UD,92.0429
45UDHG,45UD,94.00266
45UDHH,45UD,94.66666
45UDHJ,45UD,81.58876
45UDHK,45UD,21.88799
45UDHL,45UD,93.02154
45UDHM,45UD,57.67777
45UDHN,45UD,94.27072
45UDHP,45UD,87.07469
45UDHQ,45UD,83.91852
45UDHR,45UD,90.43573
45UDHS,45UD,93.81718
45UEFP,45UE,37.52205
45UEFQ,45UE,33.36373
45UEFR,45UE,37.34624
45UEFS,45UE,43.46681
45UEFT,45UE,30.7807
45UEFU,45UE,43.51981
45UEFW,45UE,64.11626
45UEFX,45UE,20.22367
45UEFY,45UE,55.78462
45UEFZ,45UE,65.29748
45UEGA,45UE,31.4174
45UEGB,45UE,28.46225
45UEGC,45UE,40.83612
45UEGD,45UE,60.73441
45UEGE,45UE,29.16622
45UFGC,45UF,92.43474
45UFGD,45UF,90.80883
45UFGE,45UF,70.68488
45UFGF,45UF,88.04784
45UFGG,45UF,88.49729
45UFGH,45UF,92.56857
45UFGJ,45UF,45.55541
45UFGK,45UF,73.36205
45UFGL,45UF,88.10558
45UFGM,45UF,31.0891
45UFGN,45UF,79.04887
45UFGP,45UF,19.54548
45UFGQ,45UF,90.99474
45UFGR,45UF,91.82532
45UFGS,45UF,86.76994
45UFGT,45UF,28.22655
45UFGU,45UF,44.41415
45UFGW,45UF,93.54861
45UFGX,45UF,92.44842
45UFGY,45UF,79.49918
45UFGZ,45UF,89.90995
45UFHA,45UF,29.55047
45UGGH,45UG,90.57418
45UGGJ,45UG,77.14285
45UGGK,45UG,92.79987
45UGGL,45UG,22.21159
45UGGM,45UG,47.94336
45UGGN,45UG,41.22021
45UGGP,45UG,33.73376
45UGGQ,45UG,49.64937
45UGGR,45UG,31.21981
45UGGS,45UG,82.2726
45UGGT,45UG,87.54027
45UGGU,45UG,90.70796
45UGGW,45UG,65.44593
45UGGX,45UG,30.55558
45UGGY,45UG,88.45853
45UGGZ,45UG,65.15031
45UGHA,45UG,20.85099
45UGHB,45UG,79.36402
45UGHC,45UG,19.00471
45UGHD,45UG,19.07712
45UGHE,45UG,48.9303
45UGHF,45UG,28.66409
45UGHG,45UG,68.67106
45UGHH,45UG,92.84437
45UGHJ,45UG,90.60093
45UGHK,45UG,58.89713
45UHFN,45UH,28.38342
45UHFP,45UH,30.43941
45UHFQ,45UH,18.55613
45UHFR,45UH,19.25797
45UHFS,45UH,18.07381
45UHFT,45UH,29.45875
45UHFU,45UH,15.8424
45UHFW,45UH,18.56687
45UHFX,45UH,73.68256
45UHFY,45UH,61.31346
45UHFZ,45UH,55.032
45UHGA,45UH,33.72434
45UHGB,45UH,16.84888
46UBGJ,46UB,95.12534
46UBGK,46UB,95.13783
46UBGL,46UB,93.59285
46UBGM,46UB,94.40447
46UBGN,46UB,93.51361
46UBGP,46UB,91.53571
46UBGQ,46UB,95.0989
46UBGR,46UB,95.15765
46UBGS,46UB,24.13706
46UBGT,46UB,61.35631
46UBGU,46UB,64.0183
46UBGW,46UB,91.73979
46UBGX,46UB,87.43269
46UBGY,46UB,45.67142
46UBGZ,46UB,66.49429
46UBHA,46UB,95.14066
46UBHB,46UB,95.1518
46UBHC,46UB,94.7456
46UBHD,46UB,88.77392
46UBHE,46UB,95.15237
46UBHF,46UB,93.2871
46UBHG,46UB,93.98228
46UBHH,46UB,86.78947
46UBHJ,46UB,95.08547
46UBHK,46UB,94.47993
46UBHL,46UB,81.84252
46UBHM,46UB,93.5274
